,Ар1.0,Ар1.1,Ар1.2,Ар2.0,Ар2.1,Ар2.2,Ар3.0,Ар3.1,Ар3.2,Ар4.0,Ар4.1,Ар4.2,Ар5.0,Ар5.1,Ар5.2,Ариск0,БК,Метод,Кф,Кинс,Крд,КРФмп0,КРФрп0,КРФсп0,КРФмп1,КРФрп1,КРФсп1,КРФмп2,КРФрп2,КРФсп2,Кскр,Лам,Лат,ОД,Овм,Овт,ПК0,ПК1,ПК2,РР0,РР1,РР2,ПР0,ПР1,ОПР1,СПР1,ФР1,ОФР1,СФР1,ОПР0,ПР2,ОПР2,СПР2,ФР2,ОФР2,СФР2,СПР0,ФР0,ОФР0,ТР,ОТР,ДТР,ГВР(ТР),ГВР(ВР),ГВР(ПР),ГВР(ФР),СФР0,ВР,АРБ0,АРС0,АРЦК0,АРпр0,АРБ1,АРС1,АРЦК1,АРпр1,АРБ2,АРС2,АРЦК2,АРпр2,АРФЛ,АРкорп,АРМБР,АРМСП,БК2.0,БК2.1,БК2.2,ПК2.0,ПК2.1,ПК2.2,Ф,Кбр,Кр,Кз,Лат1,О,ВО,Лат1.1
2756,205128.0,,205128.0,49126.0,,49126.0,,,,1025009.0,,1025009.0,,,,205128.0,,1.0,1.0,,,,,,,,,,,,,280487.0,512911.0,,,513016.0,17600.0,,17600.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2761,242837.0,,,,,,,,,5924.0,,,,,,242837.0,,,1.06,,,,,,,,,,,,,,,,,,70576.0,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,35310.0,245915.0,153261.0,,
2763,72605706.0,72605706.0,72605706.0,97237.0,97237.0,97237.0,0.0,0.0,0.0,75281468.0,74805080.0,74805080.0,0.0,0.0,0.0,72605706.0,8638710.0,1.0,1.0,691097.0,55502887.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61438569.0,12664843.0,14004853.0,80663113.0,6369657.0,14366071.0,14607814.0,14607814.0,14607814.0,1427876.0,1427876.0,1427876.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,740.22,616.85,123.37,0.0,0.0,0.0,0.0,0.0,113489.86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2764,661330.0,661330.0,661330.0,372115.0,372115.0,372115.0,0.0,0.0,0.0,3427709.0,3699320.0,3699320.0,0.0,0.0,0.0,661330.0,0.0,1.0,0.98,0.0,2684364.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4318864.0,3636451.0,4201555.0,1785957.0,2892866.0,3432393.0,4930843.0,4930843.0,4930843.0,95786.0,95786.0,95786.0,7662.86,7662.86,7233.57,429.29,0.0,0.0,0.0,7233.57,7662.86,7233.57,429.29,0.0,0.0,0.0,429.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2766,13638697.0,13638697.0,13638697.0,4864829.0,4864829.0,4864829.0,2818888.0,2818888.0,2818888.0,99751136.0,99273092.0,99273092.0,6.0,6.0,6.0,13636974.0,2189035.0,1.0,1.0,0.0,48022718.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8699075.0,20833615.0,32246070.0,64453.0,46656561.0,68107064.0,2890690.0,2890690.0,2890690.0,6385492.0,6385492.0,6385492.0,456483.83,456483.83,234615.56,221868.27,0.0,0.0,0.0,234615.56,456483.83,234615.56,221868.27,0.0,0.0,0.0,221868.27,0.0,0.0,6049.56,66.19,5983.37,0.0,0.0,0.0,0.0,0.0,48306.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2772,2486595.0,2486595.0,2486595.0,7555.0,7555.0,7555.0,,,,7058211.0,6707107.0,6707107.0,,,,3999580.0,,1.0,1.01,,3699496.0,,,,,,,,,,3360953.0,2970672.0,4374461.0,3755421.0,2517271.0,2786844.0,386946.0,386946.0,386946.0,25151.0,25151.0,25151.0,2012.07,2012.07,2012.07,,,,,2012.07,2012.07,2012.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2776,2780818.0,2780818.0,2780818.0,335659.0,335659.0,335659.0,0.0,0.0,0.0,2200271.0,2200267.0,2200267.0,0.0,0.0,0.0,2780818.0,340.0,1.0,0.98,0.0,1248160.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1398467.0,4504902.0,6085043.0,0.0,3404610.0,3437827.0,163432.0,163432.0,163432.0,1844294.0,1844294.0,1844294.0,147543.51,147543.51,32364.34,115179.17,0.0,0.0,0.0,32364.34,147543.51,32364.34,115179.17,0.0,0.0,0.0,115179.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2789,1198455.0,1198455.0,1198455.0,43.0,43.0,43.0,0.0,0.0,0.0,27778936.0,27780057.0,27780057.0,0.0,0.0,0.0,1198455.0,394410.0,1.0,0.96,0.0,17837761.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,857672.0,1062386.0,1942927.0,12181349.0,1144995.0,1726401.0,5697.0,5697.0,5697.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2790,15696392.0,15696392.0,15696392.0,591545.0,591545.0,591545.0,34992927.0,34992927.0,34992927.0,29442351.0,29441395.0,29441395.0,284279.0,284279.0,284279.0,15696392.0,5993.0,1.0,0.96,0.0,53155335.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61643702.0,27409913.0,38095050.0,55243357.0,22312507.0,29955724.0,8816942.0,8816942.0,8816942.0,2730480.0,2730480.0,2730480.0,218438.37,218438.37,45836.35,172602.02,0.0,0.0,0.0,45836.35,218438.37,45836.35,172602.02,0.0,0.0,0.0,172602.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796,422129.0,,422129.0,0.0,,0.0,0.0,,0.0,63014.0,,49120.0,,,,422129.0,0.0,1.0,0.98,,,,,,,,,,,,,,459081.0,,,94408.0,46498.0,,46498.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799,1189395.0,1189395.0,1189395.0,6206.0,6206.0,6206.0,0.0,0.0,0.0,1324517.0,1324517.0,1324517.0,0.0,0.0,0.0,1189061.0,0.0,1.0,0.83,0.0,120075.0,0.0,0.0,12824.0,0.0,0.0,12824.0,0.0,0.0,12824.0,405320.0,7225983.0,8094625.0,19529.0,4957496.0,5189151.0,17742.0,17742.0,17742.0,331065.0,331065.0,331065.0,26485.17,26485.17,6901.09,19584.08,0.0,0.0,0.0,6901.09,26485.17,6901.09,19584.08,0.0,0.0,0.0,19584.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802,866250.0,,866250.0,130581.0,,130581.0,5348.0,,5348.0,665045.0,,625510.0,0.0,,0.0,866250.0,0.0,1.0,0.96,,,,,,,,,,,,,,1331637.0,,,883331.0,54262.0,,54262.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807,828222.0,828222.0,828222.0,9161.0,9161.0,9161.0,12985.0,12985.0,12985.0,4313079.0,4313079.0,4313079.0,0.0,0.0,0.0,828222.0,26198.0,1.0,0.94,143550.0,1554351.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5194882.0,758973.0,1395266.0,903660.0,1599085.0,1672410.0,1084750.0,1084750.0,1084750.0,1908733.0,1908733.0,1908733.0,152097.05,152097.05,20517.36,131579.69,601.62,300.81,300.81,20517.36,152097.05,20517.36,131579.69,601.62,300.81,300.81,131579.69,601.62,300.81,0.0,0.0,0.0,0.0,0.0,0.0,0.0,300.81,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816,20240448.0,20240448.0,20240448.0,38496.0,38496.0,38496.0,0.0,0.0,0.0,16932153.0,16736943.0,16736943.0,0.0,0.0,0.0,20240448.0,,1.0,1.0,,14324192.0,,,,,,,,,,6437401.0,8817976.0,33818647.0,765568.0,26948940.0,34395209.0,752278.0,752278.0,752278.0,3800409.0,3800409.0,3800409.0,261057.05,261057.05,72684.23,188372.82,32436.88,16218.44,16218.44,72684.23,261057.05,72684.23,188372.82,32436.88,16218.44,16218.44,188372.82,32436.88,16218.44,1.12,0.93,0.19,,,,,16218.44,10537.67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2830,198351.0,,198351.0,3.0,,3.0,0.0,,0.0,596024.0,,596024.0,0.0,,0.0,198351.0,0.0,1.0,0.95,,,0.0,0.0,0.0,,,,0.0,0.0,0.0,,217936.0,258195.0,,,188712.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2838,683887.0,683887.0,683887.0,109178.0,109178.0,109178.0,13615.0,13615.0,13615.0,1675454.0,1675454.0,1675454.0,0.0,0.0,0.0,683887.0,66055.0,1.0,0.91,0.0,233465.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1461082.0,1114451.0,1630262.0,108182.0,1110242.0,1206596.0,283126.0,283126.0,283126.0,67231.0,67231.0,67231.0,5378.48,5378.48,3889.02,1489.46,0.0,0.0,0.0,3889.02,5378.48,3889.02,1489.46,0.0,0.0,0.0,1489.46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2846,1192975.0,1192975.0,1192975.0,7153.0,7153.0,7153.0,0.0,0.0,0.0,147806.0,147806.0,147806.0,0.0,0.0,0.0,1192975.0,0.0,1.0,1.01,0.0,232633.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,365285.0,571857.0,1674503.0,130119.0,645155.0,649668.0,573876.0,573876.0,573876.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2853,375685.0,,375685.0,80538.0,,80538.0,0.0,,0.0,619083.0,,619083.0,0.0,,0.0,375685.0,0.0,1.0,1.0,,,0.0,0.0,0.0,,,,0.0,0.0,0.0,,93319.0,476851.0,,,739848.0,41759.0,,41759.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2860,4196031.0,4196031.0,4196031.0,4142.0,4142.0,4142.0,,,,1974129.0,1910414.0,1910414.0,,,,4196031.0,,1.0,1.05,,731216.0,,,,,,,,,,721888.0,1017295.0,5111415.0,700466.0,2330779.0,3337084.0,362155.0,362155.0,362155.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2867,6555497.0,6555497.0,6555497.0,116790.0,116790.0,116790.0,0.0,0.0,0.0,7439285.0,7416209.0,7416209.0,0.0,0.0,0.0,6966898.0,0.0,1.0,1.0,0.0,2645226.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7904921.0,5044640.0,8663959.0,412974.0,2874410.0,5031110.0,3604507.0,3604507.0,3604507.0,146213.0,146213.0,146213.0,11697.0,11697.0,3707.0,7990.0,0.0,0.0,0.0,3707.0,11697.0,3707.0,7990.0,0.0,0.0,0.0,7990.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2868,152108.0,,152108.0,113.0,,113.0,,,,1124236.0,,1024155.0,,,,152108.0,35735.0,1.0,1.0,,,,,,,,,,,,,150124.0,179499.0,,,201397.0,482493.0,,482493.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2876,511917.0,,511917.0,8499.0,,8499.0,0.0,,0.0,246075.0,,246075.0,,,,511917.0,,1.0,0.91,,,,,,,,,,,,,136508.0,683918.0,,,205351.0,98495.0,,98495.0,31885.0,,31885.0,,,,,,,,,,,,,,,,,,,,,,,,,,2550.78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2877,496083.0,,496083.0,0.0,,0.0,0.0,,0.0,243732.0,,243732.0,0.0,,0.0,496083.0,0.0,1.0,0.99,,,0.0,0.0,0.0,,,,0.0,0.0,0.0,,453663.0,680288.0,,,317949.0,60029.0,,60029.0,26851.0,,26851.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2148.11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2879,42424760.0,42424760.0,42424760.0,518084.0,518084.0,518084.0,147459.0,147459.0,147459.0,33553313.0,32150928.0,32150928.0,0.0,0.0,0.0,42424760.0,14994159.0,1.0,1.0,5380.0,20463411.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24149742.0,33723268.0,68947537.0,3317151.0,53982838.0,65045082.0,23225412.0,23225412.0,23225412.0,8419553.0,8419553.0,8419553.0,226033.24,226033.24,175339.35,50693.89,61348.8,30674.4,30674.4,175339.35,226033.24,175339.35,50693.89,61348.8,30674.4,30674.4,50693.89,61348.8,30674.4,182346.25,151955.21,30391.04,0.0,0.0,0.0,0.0,30674.4,203835.92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2880,9894168.0,9894168.0,9894168.0,8233.0,8233.0,8233.0,0.0,0.0,0.0,5633748.0,5633748.0,5633748.0,0.0,0.0,0.0,10343949.0,0.0,1.0,1.0,488701.0,2564099.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6286823.0,3308141.0,11551344.0,3878364.0,2942752.0,3742896.0,4176850.0,4176850.0,4176850.0,267898.0,267898.0,267898.0,3568.83,3568.83,3568.83,0.0,0.0,0.0,0.0,3568.83,3568.83,3568.83,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17863.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2881,161162.0,161162.0,161162.0,1902.0,1902.0,1902.0,0.0,0.0,0.0,665206.0,562136.0,562136.0,0.0,0.0,0.0,161162.0,0.0,1.0,0.78,0.0,335011.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,519382.0,911708.0,937872.0,2231.0,620403.0,646303.0,1179550.0,1179550.0,1179550.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2883,1144736.0,,1144736.0,2814.0,,2814.0,,,,1529231.0,,1529203.0,,,,1144736.0,,1.0,1.0,,,,,,,,,,,,,602030.0,1400340.0,,,562902.0,467684.0,,467684.0,46263.0,,46263.0,3075.0,3075.0,2056.0,1019.0,626.0,313.0,313.0,2056.0,3075.0,2056.0,1019.0,626.0,313.0,313.0,1019.0,626.0,313.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,313.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2884,241128.0,,,185.0,,,,,,3575.0,,,,,,241128.0,,,1.0,,,,,,,,,,,,,,,,,,,,,3073.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,245.84,,,,,,,,,,,,,,,,,,,,,,,,,,,237301.0,143660.0,,
2897,411203.0,,411203.0,3600.0,,3600.0,0.0,,0.0,1366640.0,,1347233.0,0.0,,0.0,411203.0,15728.0,1.0,0.91,,,0.0,0.0,0.0,,,,0.0,0.0,0.0,,346077.0,543123.0,,,451790.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2900,2248414.0,2248414.0,2248414.0,7567.0,7567.0,7567.0,0.0,0.0,0.0,3067902.0,2975730.0,2975730.0,0.0,0.0,0.0,2248414.0,10555.0,1.0,1.0,,1311068.0,,,,,,,,,,2697927.0,849033.0,2316031.0,130565.0,517139.0,1126941.0,1339719.0,1339719.0,1339719.0,21381.0,21381.0,21381.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1710.48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2905,369689.0,369689.0,369689.0,273525.0,273525.0,273525.0,0.0,0.0,0.0,2205838.0,2205838.0,2205838.0,0.0,0.0,0.0,369689.0,6875.0,1.0,0.98,0.0,24792.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3426319.0,1712265.0,1947557.0,32654.0,1692376.0,1697026.0,380565.0,380565.0,380565.0,171587.0,171587.0,171587.0,8721.35,8721.35,1109.99,7611.36,159.98,79.99,79.99,1109.99,8721.35,1109.99,7611.36,159.98,79.99,79.99,7611.36,159.98,79.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,79.99,4845.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2914,5489048.0,5489048.0,5489048.0,12518.0,12518.0,12518.0,1124982.0,1124982.0,1124982.0,6106547.0,6106547.0,6106547.0,0.0,0.0,0.0,15541677.0,0.0,1.0,0.95,0.0,1936598.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7739340.0,27703450.0,36374726.0,84147.0,34560197.0,35022067.0,1519991.0,1519991.0,1519991.0,5637870.0,5637870.0,5637870.0,443175.71,443175.71,97474.61,345701.1,0.0,0.0,0.0,97474.61,443175.71,97474.61,345701.1,0.0,0.0,0.0,345701.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7853.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2929,9800919.0,9800919.0,9800919.0,143232.0,143232.0,143232.0,181404.0,181404.0,181404.0,27531639.0,27323317.0,27323317.0,0.0,0.0,0.0,9800919.0,416173.0,1.0,0.97,622942.0,19316144.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26287563.0,6125292.0,12289086.0,11556903.0,10168968.0,13489084.0,19822652.0,19822652.0,19822652.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06,0.05,0.01,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2932,732249.0,,732249.0,6821.0,,6821.0,0.0,,0.0,890486.0,,890486.0,0.0,,0.0,732249.0,0.0,1.0,0.95,,,0.0,0.0,0.0,,,,0.0,0.0,0.0,,915837.0,935837.0,,,895461.0,407805.0,,407805.0,60620.0,,60620.0,397.86,0.0,0.0,0.0,0.0,0.0,0.0,397.86,397.86,397.86,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4451.72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2960,1350962.0,1350962.0,1350962.0,24330.0,24330.0,24330.0,0.0,0.0,0.0,1718258.0,1718254.0,1718254.0,0.0,0.0,0.0,1477494.0,40690.0,1.0,0.96,0.0,312364.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1554423.0,739576.0,1964574.0,11521.0,855424.0,986125.0,819333.0,819333.0,819333.0,179708.0,179708.0,179708.0,5119.01,5119.01,2080.25,3038.76,9257.62,2725.53,6532.09,2080.25,5119.01,2080.25,3038.76,9257.62,2725.53,6532.09,3038.76,9257.62,2725.53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6532.09,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2964,755076.0,755076.0,755076.0,2706.0,2706.0,2706.0,,,,1040114.0,1010547.0,1010547.0,,,,788376.0,,1.0,1.0,,484715.0,,,,,,,,,,563132.0,289084.0,1981024.0,43228.0,892694.0,983607.0,349325.0,349325.0,349325.0,844838.0,844838.0,844838.0,67034.0,67034.0,8859.0,58175.0,524.0,262.0,262.0,8859.0,67034.0,8859.0,58175.0,524.0,262.0,262.0,58175.0,524.0,262.0,29.0,15.0,14.0,,,,,262.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2982,5018138.0,5018138.0,5018138.0,28052.0,28052.0,28052.0,,,,1415027.0,1197147.0,1197147.0,,,,5018138.0,,1.0,0.98,,282121.0,,,,,,,,,,429027.0,297927.0,2756671.0,1050465.0,787294.0,853877.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2989,2985845.0,2985845.0,2985845.0,4882796.0,4882796.0,4882796.0,0.0,0.0,0.0,61236921.0,60513864.0,60513864.0,0.0,0.0,0.0,2985845.0,0.0,1.0,1.03,0.0,55322281.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39420715.0,29281232.0,37523383.0,45163738.0,25847518.0,26548332.0,9799945.0,9799945.0,9799945.0,19051144.0,19051144.0,19051144.0,1524091.48,1524091.48,213749.45,1310342.03,0.0,0.0,0.0,213749.45,1524091.48,213749.45,1310342.03,0.0,0.0,0.0,1310342.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2990,443500.0,,443500.0,928.0,,928.0,,,,604172.0,,599315.0,,,,443500.0,443.0,1.0,0.98,,,,,,,,,,,,,174171.0,501665.0,,,148573.0,22151.0,,22151.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2995,1604233.0,1604233.0,1604233.0,37752.0,37752.0,37752.0,,,,2339527.0,2247270.0,2247270.0,,,,1604233.0,,1.0,1.0,,1440666.0,,,,,,,,,,1573714.0,444905.0,1819159.0,597609.0,801615.0,920719.0,930693.0,930693.0,930693.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2996,69785.0,,69785.0,41282.0,,41282.0,0.0,,0.0,400291.0,,400291.0,0.0,,0.0,69785.0,0.0,1.0,0.96,,,0.0,0.0,0.0,,,,0.0,0.0,0.0,,304458.0,362703.0,,,310877.0,3470.0,,3470.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2997,1451376.0,1451376.0,1451376.0,115410.0,115410.0,115410.0,,,,2400162.0,2230350.0,2230350.0,,,,1822185.0,,1.0,1.0,,814094.0,,,,,,,,,,3636379.0,3971550.0,6326260.0,47659.0,4498176.0,4934360.0,315876.0,315876.0,315876.0,3342857.0,3342857.0,3342857.0,256671.82,256671.82,29769.91,226901.91,10756.74,5378.37,5378.37,29769.91,256671.82,29769.91,226901.91,10756.74,5378.37,5378.37,226901.91,10756.74,5378.37,,,,,,,,5378.37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2998,8688169.0,8688169.0,8688169.0,818247.0,818247.0,818247.0,222123.0,222123.0,222123.0,41362283.0,40457188.0,40457188.0,0.0,0.0,0.0,9818473.0,3447726.0,1.0,0.97,495039.0,29882568.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30258540.0,8460687.0,20272438.0,7179638.0,12691907.0,18047499.0,10650002.0,10650002.0,10650002.0,11886588.0,11886588.0,11886588.0,756099.94,756099.94,119787.69,636309.21,161905.98,14639.07,135753.43,119787.69,756099.94,119787.69,636309.21,161905.98,14639.07,135753.43,636309.21,161905.98,14639.07,0.0,0.0,0.0,0.0,0.0,3.04,11513.48,135753.43,32921.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3001,4539367.0,4539367.0,4539367.0,2225978.0,2225978.0,2225978.0,41307.0,41307.0,41307.0,14489750.0,13902763.0,13902763.0,,,,4539367.0,,1.0,1.0,1.0,2868975.0,,,,,,,,,,12636649.0,6609890.0,9779190.0,797992.0,9688634.0,12916407.0,1686267.0,1686267.0,1686267.0,367851.0,367851.0,367851.0,0.0,0.0,0.0,0.0,7776.64,3888.32,3888.32,0.0,0.0,0.0,0.0,7776.64,3888.32,3888.32,0.0,7776.64,3888.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3888.32,21651.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
